gene_id,rho,rho_p,protein_log_median,protein_log_mean,rna_log_median,rna_log_mean
ENSG00000144827,0.122765341860819,0.0840908536764102,4.23903145996928,4.24997033133399,1.17404181147216,1.12936970645896
ENSG00000144848,-0.00239683264808893,0.973181264569099,4.76576431755026,4.73070515959934,1.5778429509736,1.5757460620395
ENSG00000144867,0.236165676869194,0.00080896490681986,4.45771558382639,4.46533076728363,1.46522106509223,1.46128436300049
ENSG00000144895,-0.266802192782092,0.000147026536629844,4.52580351930567,4.51186411383468,2.51571902018771,2.50658494751012
ENSG00000144909,-0.126620983706411,0.0747476247928119,3.46664565166521,3.46842747089283,1.89190204508519,1.86492719506834
ENSG00000144959,0.15672421388932,0.0270622788042312,3.81000611296024,3.70751698347895,0.298891937841752,0.315113262178419
ENSG00000145012,0.21083447540734,0.00284798672210263,4.91316884040343,4.95243546606905,2.24186642780497,2.26599578834925
ENSG00000145041,0.223935007886862,0.00147494149390709,3.44276988807789,3.40240894087437,2.08049788206291,2.09450690056589
ENSG00000145050,0.151987208771128,0.0321997266517537,4.95688000446654,4.97111231271914,1.57074764681362,1.56649499210957
ENSG00000145147,0.0859990490491025,0.227138727704528,0.532086687320915,0.905230296699319,0.596840670278519,0.681654769182726
ENSG00000145191,0.0339180752246079,0.634083079023409,4.51977446312615,4.49825232408658,1.70320533790119,1.67244609316715
ENSG00000145216,-0.140974171597752,0.0470236480654257,4.40876685144248,4.29282882295825,1.79595493650997,1.77991234385468
ENSG00000145247,0.0861513586964007,0.226313717173782,4.25648543469866,3.9687415445909,0.737509070980543,0.721870282786444
ENSG00000145293,-0.123858687376275,0.0813506303768011,5.51145281263217,5.49945956274376,2.04125053178152,2.0058414242704
ENSG00000145335,0.311201461854728,8.53690637853515e-06,3.68285922886855,3.63678722679992,0.618237154295343,0.627498724758359
ENSG00000145348,-0.0253793817642591,0.721973746790911,0.960329501453383,1.57530130592136,1.16910292857249,1.1450738747592
ENSG00000145349,-0.0921470991320238,0.195332176521445,4.56922892835341,4.54348433575504,1.99172505014225,1.99367288017143
ENSG00000145354,-0.108515303791686,0.127022164880503,4.01074159345868,4.01175020892424,0.701317332881025,0.689645096346105
ENSG00000145362,0.168533576975788,0.017427920430202,3.75683198720318,3.75355357269993,1.16326213657091,1.23310954586026
ENSG00000145375,-0.111839881653497,0.115789508332102,4.15214813693805,3.82701440105555,1.01224112788857,1.00403402510671
ENSG00000145388,-0.0590604936607968,0.407316147045456,4.39455935094629,4.02790814304621,1.31876518793884,1.30334190644622
ENSG00000145391,0.10344465659918,0.145952646510025,3.9092547425216,3.80765296550789,2.16144758195855,2.1849328530183
ENSG00000145423,0.142465099833113,0.0447169245899,1.31248390022454,1.65890110477476,2.58357535010983,2.58854374308896
ENSG00000145425,-0.149325414953556,0.0353711485178772,4.26799769208397,4.22672923110013,5.29716430038233,5.26834475863482
ENSG00000145439,0.0976857696539469,0.169866962331765,4.09628601039139,3.53839717167528,1.49158160242003,1.44985733185877
ENSG00000145569,-0.0388176729208372,0.58620321432942,2.4501176557449,3.34655215978269,0.0241939516943248,0.0441834041758261
ENSG00000145675,0.148350158489312,0.0365156978823411,2.92254593264461,2.49666244089467,2.55747676691538,2.53350012887645
ENSG00000145687,-0.0317739091169426,0.655947618483666,4.93524272458516,4.59390618419175,1.69222135014354,1.64755589084117
ENSG00000145703,0.29243033348561,3.00718233842585e-05,4.95947840935186,4.9843906326903,0.7360715956356,0.70784016384356
ENSG00000145715,-0.171125323587635,0.0157555343375286,3.65844146315673,3.59955198075158,2.19432181519518,2.17323920560601
ENSG00000145725,-0.155312849154643,0.028490564906954,3.62200564805322,3.26045292135741,1.21290407943516,1.21001836070994
ENSG00000145740,-0.111738998938145,0.116120593980328,2.05246200686889,1.54013730846066,1.95358480788393,1.94723428122898
ENSG00000145779,-0.108853268414243,0.125907344929763,3.37666939297053,3.0108657269446,1.33741631228546,1.33492356822953
ENSG00000145781,0.00543170397441754,0.93925963423008,4.47162449360418,4.44705828981347,1.61488310307887,1.60094658679182
ENSG00000145782,-0.167449892376249,0.0180784899848098,3.29817698578697,3.23846731882574,1.24693388669368,1.26380717401713
ENSG00000145817,0.0426785442363332,0.549168679261726,3.7529607626989,3.73865504732061,1.79926323671559,1.78553425855149
ENSG00000145819,0.041048604063955,0.564847283327319,0.669806986832523,1.82844826001858,0.697682906531296,0.692259595807081
ENSG00000145824,0.00732703660993665,0.918192490300951,2.77255987307365,3.53028105292301,5.3419977701416,5.29675524159523
ENSG00000145833,-0.0779671082686158,0.273435330426695,4.65208008165534,4.65047297966978,2.01232290110894,2.0020311113623
ENSG00000145882,-0.117148228312692,0.0993840095807321,1.08530051012135,1.34837995233616,0.201566616860675,0.155449248939376
ENSG00000145901,0.175832422567544,0.012984981548082,2.94257355982684,2.68309178538644,1.62068335400712,1.56672967862032
ENSG00000145907,-0.0621653723161261,0.382743306623085,5.2677062676315,5.26636821693322,3.06856015731394,3.0656455262018
ENSG00000145912,0.0873737955740168,0.219768975753545,3.66088562878696,3.35616613712755,1.65411603930486,1.63107605538876
ENSG00000145982,0.0356864808926647,0.616787932561886,3.46005083525833,3.17800254245601,0.758254018975069,0.724534147933491
ENSG00000146085,0.0883828232069438,0.214272071653327,5.01715674844516,5.01574143130603,2.0750633463547,2.04089219950881
ENSG00000146112,0.0145463924668918,0.838415852670743,1.97796740938028,2.04397436291089,1.66840868076608,1.66523379054096
ENSG00000146122,0.170839478742043,0.0158405612587824,1.11135457992122,1.96286774306383,0.130710814082069,0.161132141921396
ENSG00000146223,0.0032852506034956,0.963268536728397,1.24517522725813,2.14618173192352,2.28121010639576,2.28373018091422
ENSG00000146242,0.197898735686311,0.00508052189483946,2.68901508263576,2.33384539383428,1.25433678918932,1.25103043745105
ENSG00000146247,0.00990405357575716,0.889578855442894,5.23637289023173,3.93384226006457,2.15804100559643,2.15503594067082
ENSG00000146281,-0.011726904606004,0.869422670690935,0.887511803475936,1.39945251124872,1.58298407479702,1.57480821724036
ENSG00000146376,0.0681955929869383,0.338531124007947,3.26061736729066,3.16719873199218,1.38617194519967,1.43470091173567
ENSG00000146386,0.159080249733516,0.0249069985278414,6.30563577264832,6.27352870451195,1.39738732244576,1.37199673305686
ENSG00000146457,-0.0372866851578171,0.601070476863673,3.51591004840821,3.40391630521342,2.67671231037246,2.70047361011176
ENSG00000146476,-0.018347799604081,0.796840307909227,4.53938699403574,4.49535560487639,0.871322827127476,0.840422825867469
ENSG00000146535,0.124371355517286,0.0800798088656153,2.13487561055922,2.78674418529633,0.953271775842397,0.964927823656462
ENSG00000146556,-0.0340407874252026,0.633135936132655,3.83958118364392,3.81600951738068,0.828782157948381,0.730773153030331
ENSG00000146574,-0.0629844410155277,0.376812014921519,3.6585696576318,3.51721457374627,1.55774894137681,1.51129614578897
ENSG00000146648,0.214265265722552,0.0024204425148673,5.26173150931116,5.23759403476766,3.35975596340527,3.34612215563247
ENSG00000146674,0.0924999487165657,0.193793025574796,1.93621332862995,2.68534471219185,2.80550792966581,2.83746991486208
ENSG00000146701,0.0996436729100046,0.161303307434659,8.04704337964636,8.03875562587394,2.59411843868532,2.53947011948046
ENSG00000146729,0.123225216994061,0.0829293633996523,5.98142199481005,5.96702133612149,1.56249665617909,1.54393107839336
ENSG00000146731,0.23788031064413,0.00073928877037861,6.27211746382699,6.27407158138867,2.78570462458876,2.78955607223101
ENSG00000146733,0.238161351515683,0.000705613210391046,4.39320243178695,4.32286105882586,0.586257476738601,0.560294622498904
ENSG00000146802,-0.00133570948099526,0.985061435418841,0.456075994391593,1.46411622432045,2.02295399584354,2.00442043976706
ENSG00000146828,-0.00406733719622872,0.954532741507508,3.42114991765611,3.3304408354033,0.269485484616691,0.179257403647942
ENSG00000146833,-0.0903286089913286,0.204508844129038,2.2955284310179,1.98654604314859,1.84481252563055,1.81910303990474
ENSG00000146834,0.0862794625370976,0.225621465993747,3.28567690386524,2.64556948388321,2.20274925767083,2.18376959598405
ENSG00000146858,0.0501632097445543,0.481666693439785,-0.274514975069569,0.280809034186981,1.48045501683813,1.44320152761534
ENSG00000146904,0.0767099585227,0.28152595399047,2.76646614432795,2.30285435423451,1.45236101775794,1.32532831230286
ENSG00000146963,-0.114126694076443,0.108440369484586,4.39639454635555,4.36413719866591,2.51694503106892,2.50854693828097
ENSG00000147010,0.134172377036699,0.0588917013208899,3.732370886672,3.69625674169799,1.7567940260279,1.7450286058433
ENSG00000147044,0.0907979290391351,0.201974979932955,4.19304902613303,4.18453289186202,0.932607616781318,0.942624112861358
ENSG00000147065,0.136893558702604,0.053906609392143,6.69338356709556,6.67930541518799,3.3531416205046,3.35527392675346
ENSG00000147123,-0.00913463266798566,0.898108809670344,4.8334863713344,4.59233329189895,2.31391822886986,2.30989461957817
ENSG00000147130,0.251020948607006,0.000348611183594178,1.92394647961728,2.26214058058109,1.00853806125984,0.970456588774358
ENSG00000147140,0.0848500076138267,0.233212910818159,6.07877607027841,6.06081130406185,2.94431097243592,2.94218183513269
ENSG00000147155,0.0147220953251104,0.836354032278845,4.83117262279201,4.78866809627135,1.38247501163629,1.40007966059487
ENSG00000147162,0.0636911831886706,0.371156416401024,5.75095515934721,5.77677634716904,3.65064670387061,3.64770483759503
ENSG00000147164,0.158941678087407,0.0250345460734907,4.7006248980744,4.66404743964652,2.25026252774424,2.21443188734993
ENSG00000147202,-0.00728034109943658,0.918646552551545,4.40558629193218,4.3899443338766,1.72679329816449,1.73392299471378
ENSG00000147224,0.0268387800194921,0.706701094802536,4.60934777270862,4.590237654335,1.16299865326287,1.15147013967497
ENSG00000147251,0.0921653723161261,0.195243312779221,3.77809053146697,3.78764069040934,1.22156828175426,1.27700849879514
ENSG00000147274,-0.198984315516979,0.00490378069749576,6.45060183673165,6.45538455770427,3.03482404738313,3.0287672256552
ENSG00000147383,0.301513820587569,1.50656738983606e-05,3.37552719023059,2.15898023324932,1.32859260566149,1.36574223248852
ENSG00000147394,0.234859994997731,0.000840609337832559,3.82703179220566,3.70624579956456,2.8734738629442,2.79477969245222
ENSG00000147400,-0.103549123417684,0.145543777148338,3.05409055315592,2.5862867027218,1.59446130399206,1.59908390026521
ENSG00000147403,0.143013552611543,0.0439647060191877,4.48797239204436,4.49835341042163,4.60760497488766,4.568672007567
ENSG00000147416,0.254778437642759,0.000294196560000103,5.32913356143516,5.32829425495111,2.48822471804972,2.51319850095815
ENSG00000147419,-0.0745568022181132,0.29529109407482,1.89793680699585,1.51493783146904,1.49642947374744,1.49177628299151
ENSG00000147439,0.0534356796521971,0.453501620362437,-0.0982510661244179,0.365037574377488,0.985296223113497,0.942077246520832
ENSG00000147457,0.0427584887615514,0.548734704370577,1.46301224758058,2.74201649040307,1.38032629196617,1.36789686622673
ENSG00000147459,0.0112878922978899,0.874269866236362,3.89666070360732,3.47908868300697,1.51138538769498,1.51473211646682
ENSG00000147471,0.0286081924775392,0.688092608591959,3.92972174738334,3.89119004541204,1.69246217892992,1.67504570063723
ENSG00000147475,0.0813613522156236,0.253046134396492,5.02900745955388,5.03495863120292,1.44245026476849,1.42624196332444
ENSG00000147526,0.0913088527259157,0.199619425967985,3.38025830941697,2.40813259244052,2.18183192015896,2.1939494955443
ENSG00000147533,-0.00608953860210142,0.931919144130365,4.34733555657664,4.26250557052505,2.66825347717792,2.66394002763246
ENSG00000147586,0.13496267258743,0.0573552244016895,4.48650129049872,4.0990938388829,1.2593144859128,1.24127143786197
ENSG00000147592,0.029814222628293,0.675673290924833,4.50532422231118,4.47031829528933,0.708759412604542,0.682260945854699
ENSG00000147604,-0.138524440383737,0.0510904179950498,6.86611584232208,6.8164125907403,4.94275226925822,4.93247409075487
ENSG00000147649,-0.0477417389980204,0.50277544809457,4.20786357822459,4.21814426323939,2.57081335492452,2.58838100930166
ENSG00000147676,0.277728034109944,7.61215939254877e-05,6.66376171369878,6.59244238927222,3.98865784098314,3.91867927487202
ENSG00000147677,0.136570732450129,0.0544790654708651,4.73738886237755,4.70181824110127,2.71301661723153,2.69549428728624
ENSG00000147684,0.140188822902391,0.0483437442165305,4.40230026610373,4.36623417941101,1.06562697046394,1.05379539279093
ENSG00000147687,-0.0245563008709788,0.730636530056733,4.22150752273675,4.18657599760044,0.791326536412166,0.752814657729767
ENSG00000147697,0.274978109379311,8.47166585550841e-05,4.91427997192087,4.76431023661545,3.22157391280937,3.17625836862392
ENSG00000147813,0.275725597685397,8.60557762624896e-05,5.41328047126723,5.37401742902304,0.868522320095553,0.789010361643291
ENSG00000147853,0.212906959037612,0.00258219491937677,5.98368834264831,5.98127636548199,2.39320658356448,2.3934447299645
ENSG00000147862,0.0262905836616471,0.71242464523379,4.47983846501228,4.45239836967363,2.9858485878096,2.99182311046221
ENSG00000147872,0.174832376726679,0.013517734109135,3.85827123103261,3.35898359613584,1.54167830264634,1.70028291458344
ENSG00000147894,-0.034516660455834,0.628389932235884,-0.51640371576765,0.340446667918405,1.36171944694593,1.32138316387081
ENSG00000147955,-0.0269510789604597,0.70553063151055,3.94420561490216,3.75782252257477,1.90645281590869,1.86551585280626
ENSG00000148090,0.048459137731469,0.496698685446869,1.24419795627509,2.02106326364446,1.38664694499121,1.38297145809258
ENSG00000148175,0.223307446322522,0.00155831602379775,6.52754441708451,6.57989940643804,3.4549181267733,3.43704583260033
ENSG00000148180,0.283937871174052,5.17344178848046e-05,8.41161303363885,8.41323349377564,2.85748628165624,2.88900908193501
ENSG00000148187,0.162200686749626,0.02208597063911,3.86529442402588,3.75768912991577,1.33134908900858,1.32534212418491
ENSG00000148218,0.0238236637734125,0.738162048572942,5.86075092341263,5.92146100209161,1.64051630499508,1.5533583854943
ENSG00000148248,-0.0366392568905132,0.607115722388032,5.13452935740335,5.06725891213008,2.81786901412375,2.82362193521188
ENSG00000148290,-0.0725263763789306,0.308674852973105,3.77111338622381,3.49752102463742,1.00513149598568,0.953505390730515
ENSG00000148303,0.220872544540886,0.00175742699166042,6.62579354919511,6.60915178762421,5.26670317078261,5.20665795628694
ENSG00000148308,0.0874903482584741,0.219152082649436,4.25560199614381,3.66878949879762,1.29088068364361,1.2001048357907
ENSG00000148334,0.0158321912593269,0.824207371712543,4.12599966891754,4.07225921570729,0.933128299356585,0.793547406891033
ENSG00000148337,0.0525169721664155,0.461314184773095,1.69836633114116,2.750829343179,1.43815953548571,1.32470025584178
ENSG00000148341,0.197592507994518,0.00521722824165118,4.98841743527515,4.95201033101329,2.30162504742836,2.22288176401856
ENSG00000148344,0.0442934838847949,0.534464603955395,5.54116684165926,5.43832411644061,1.60397721682298,1.58408639691132
ENSG00000148356,0.141169140835622,0.046716463697732,3.2808555856689,3.01675487394137,1.6447407553987,1.57240770115513
ENSG00000148358,0.143385635445999,0.0433405650160796,1.03467461365302,1.96651332233008,2.31178551211136,2.28223170443325
ENSG00000148362,-0.0293558702603929,0.680383150427405,4.65646727566844,4.65373340775908,0.5661816050534,0.450096813292017
ENSG00000148396,0.138746202772555,0.0506552144741163,4.47394570069124,4.35641890100879,2.55479599917039,2.51439490506698
ENSG00000148400,-0.0546072277119779,0.443647293120842,4.47558876309443,4.25873617278034,2.14171632648203,2.06091750323116
ENSG00000148444,0.0827150906045378,0.245215662704146,4.27074921933338,4.2501825729839,1.50176317228058,1.48423560902468
ENSG00000148481,0.0136905190835687,0.847804171490432,0.727071047853298,1.59332377563564,1.81984329806337,1.81563270203427
ENSG00000148484,0.106448911222781,0.134454297906279,5.70352721341316,5.71953254818927,2.33661412172758,2.33269703679423
ENSG00000148498,0.0392985878227038,0.581568281391685,3.69054699299783,3.42914741136732,3.15139741034197,3.11139741766679
ENSG00000148572,0.0292854916968535,0.681359799927184,1.77096339712896,1.98000037402288,1.922411528434,1.91777890427565
ENSG00000148606,-0.0300590497190745,0.67341989123243,2.68271706889794,2.77914395201406,1.37999574372044,1.36272076853879
ENSG00000148634,-0.0673214557636668,0.344470429122927,4.09153471780407,4.08667446799638,1.56544157788579,1.60263307416628
ENSG00000148671,0.0213730574314749,0.764452573692256,2.7032272386273,2.85039311864282,1.76870059609995,1.7270091014063
ENSG00000148672,0.305087559007157,1.29839389373433e-05,6.97653406528783,6.97098140458854,3.33095610630941,3.33363324479149
ENSG00000148688,0.0147696009472346,0.835971106643132,3.53390027617688,3.19595156722096,1.09366064192441,1.1022593181625
ENSG00000148700,0.160660880158368,0.0234912519742573,5.83549723616349,5.82168666354869,2.71855133489857,2.69530676239919
ENSG00000148719,0.0489298745655488,0.492521564274435,2.8623077957853,2.000148695153,1.68110826019307,1.63335986092597
ENSG00000148834,0.150068524440384,0.0344601672900075,7.12832609003646,7.12467789356912,1.31860416390034,1.33926759489281
ENSG00000148835,-0.122517327714109,0.0847200546117052,0.604113183725915,1.14296565964721,0.543214011185861,0.553012939506406
ENSG00000148841,0.0195746120599408,0.783761384571124,-0.623157818534649,0.533811869137769,2.89320357449139,2.81935196378998
ENSG00000148843,0.133783180988994,0.0595876722127836,5.31683361387099,4.92182119084971,1.75981136966713,1.74740095397997
ENSG00000148908,0.0788334538610952,0.268380211005615,3.82176328292676,3.39205474276119,1.00674306319835,0.993170334957179
ENSG00000148943,0.0781193848028019,0.272497344175185,4.28445582973092,4.27003896482888,2.75359593318607,2.75670078394128
ENSG00000149084,0.229336074310949,0.00115091574189434,6.15678228297815,6.16337643634803,2.18511396508518,2.16517309858659
ENSG00000149089,0.218627768490161,0.0019201491185782,3.84438789790524,3.61751888066422,0.420227634117,0.413628284992351
ENSG00000149100,0.111671996345363,0.116287330375329,5.07582277086656,5.0784640962392,2.50304164405333,2.49703110446454
ENSG00000149115,0.0349444190650221,0.623852417840263,5.28914649032117,5.24228122894857,2.91614512465608,2.78322736002128
ENSG00000149131,0.0484863712501903,0.496130544876413,8.55136635015005,8.57025060374407,2.50870075028273,2.49275790103214
ENSG00000149136,0.0940338053905893,0.186311890956608,4.93655628942041,4.90801519931587,2.10309325917027,2.05183815908771
ENSG00000149177,0.0899457726380804,0.206441701509707,3.74642136218835,3.74411322718309,0.924663666036107,0.897912602844879
ENSG00000149182,0.0320511460336894,0.653140067345248,4.30461364056239,4.0037151972114,2.06264024923103,1.98655016381665
ENSG00000149196,0.0918608192477539,0.196728226398247,4.72592582308373,4.70624988558878,1.24554363711048,1.24089686043584
ENSG00000149218,0.165047967108269,0.0199198448093794,5.12759243205227,5.1327112600854,2.9253087362955,2.90993579089725
ENSG00000149257,0.533266331658291,0,6.39462037053625,6.51849219054719,1.21148351587799,1.31358418164916
ENSG00000149262,0.081977342004476,0.249696803817531,5.23406664559202,5.19390461509587,1.21317295448944,1.18217960467468
ENSG00000149269,0.143511496878331,0.0432283751815127,3.94738947165903,3.92833417542757,1.36426986217096,1.35205858234604
ENSG00000149273,0.016991015684483,0.811572071758351,7.14662203117308,7.11675993822846,4.04949460896464,4.04330454852462
ENSG00000149311,0.0317199745024346,0.656494371523263,4.32422723602058,3.76781022016292,1.54207975988387,1.48783965263507
ENSG00000149313,-0.0782732139002698,0.271807096868291,3.44219666766535,3.38546190571503,1.23281026088651,1.2108395632424
ENSG00000149357,-0.223337901629359,0.00155596190576734,5.71307913316627,5.67287784990203,1.66820453704336,1.65760121756516
ENSG00000149418,-0.0715960785128482,0.314937932154728,5.37918992549205,5.22798258334894,2.39659702769075,2.28802300562291
ENSG00000149428,0.306745850464443,1.15983845263996e-05,5.16845937699516,5.18393879655687,1.55625266053592,1.50654289436312
ENSG00000149476,0.124055124105375,0.0808660269604644,4.85821830577923,4.81948525187516,0.454075431771757,0.368534579685377
ENSG00000149480,0.268288411755748,0.000134645541689406,5.06960921653231,5.06383299202001,2.71038140300877,2.65787360046661
ENSG00000149499,0.0831719202070961,0.242611757758528,4.34550117675478,4.36781105479971,1.19105787520817,1.11684886039755
ENSG00000149527,0.0435767019307945,0.541104988538875,1.30025463120105,2.15706352941869,1.5296936049537,1.44015933443352
ENSG00000149532,0.0273708803479432,0.701161288934142,4.43068164042411,4.28984948504504,2.55970259783735,2.52412887402184
ENSG00000149547,0.185722834967225,0.00863117102982911,4.91219757824574,4.79019090427666,2.89534253672847,2.91069375005343
ENSG00000149564,0.0611778292538383,0.390678715424053,2.27080380937438,2.74652379104073,0.447457788286561,0.414767236996893
ENSG00000149573,0.147503539625469,0.0376107890665622,1.08149867067364,1.57186291081237,2.46879515137572,2.47572054386866
ENSG00000149577,0.0707271473759559,0.320862205396804,4.21968540938578,4.1663659858449,1.58895157598537,1.54716364425997
ENSG00000149591,0.378975178924928,4.35972951627353e-08,7.38757356279822,7.36029334254347,1.30325253053493,1.30495090420313
ENSG00000149600,-0.0168978955643368,0.812742596563385,3.8607345295553,3.6280438171387,1.81512563784253,1.79874742209174
ENSG00000149657,-0.0496892079928251,0.485823145366238,3.40490088056943,3.0227537753299,1.67591116439618,1.63063304861024
ENSG00000149782,0.239865996649916,0.000665540856724164,3.96784449181205,3.93512275110809,1.48173093727437,1.39231886947476
ENSG00000149792,-0.0311801906200919,0.661976357292724,3.82838893114414,3.7676658390826,1.75787876373008,1.7032626193706
ENSG00000149806,0.255684579322065,0.000267467330668752,5.66460760205223,5.66089378882387,3.25942738255084,3.21407338803484
ENSG00000149809,0.259005732833022,0.000220802581287299,5.03269506884947,4.99464179810539,1.59062820180491,1.50898900142561
ENSG00000149823,-0.0251871255518818,0.723994092717668,4.48714461109645,4.32624078478073,1.80000015529507,1.74804478002078
ENSG00000149923,0.0548439165524593,0.441343103221757,5.04094352095063,5.03025491201864,1.75580414428273,1.69609193941704
ENSG00000149925,0.00161717679305619,0.981905946821062,8.35764227958143,8.36845377428605,3.61622140351221,3.56242363893306
ENSG00000149930,0.075597241507063,0.288584668310742,1.13944732934326,1.58250049639977,1.1276749785245,1.08975508652162
ENSG00000150054,0.114730907305945,0.106610823029495,4.28264386110614,4.23982745544032,3.22250627244116,3.17562124582436
ENSG00000150093,0.197865082990711,0.00515446091985264,6.13030974592388,6.15669021318414,3.52364350753437,3.55354293486609
ENSG00000150527,0.0811743517957864,0.254380728974408,0.906141324446561,1.89291089350533,0.713529132804635,0.71191069795889
ENSG00000150540,0.199362699790031,0.0047571358857219,2.90430783367433,2.40624238809663,0.647486653282793,0.630184950236232
ENSG00000150593,0.273229785290087,0.00010014412236779,6.11719908053735,6.06976008970879,3.62889181359017,3.64212858134262
ENSG00000150712,0.0930366065071441,0.191208772335786,2.76078749778311,2.32879641780658,2.35898159239576,2.36674419018481
ENSG00000150753,0.109065022080097,0.125099549272657,5.44681649051909,5.45250954930187,2.47483754322218,2.49585832900383
ENSG00000150760,0.144233287650373,0.0421794461204267,4.33934686660214,4.34629139388362,3.23980307397009,3.22215560329669
ENSG00000150768,0.113447540733973,0.110568530812068,4.61097696297837,4.62706584207454,1.76600896608817,1.76054668778248
ENSG00000150782,0.149444190650221,0.0352241834979962,6.77702123959989,6.67966350929184,3.50735204125545,3.47086747300279
ENSG00000150867,0.131373534338358,0.064409954928825,3.87315810059957,3.87401935390458,1.33479455139834,1.34601804333271
ENSG00000150961,0.339942134917009,1.05215704401083e-06,4.27833788943995,4.31775225223931,0.987394091814929,1.08408373575806
ENSG00000150991,0.107756966651439,0.129711839603243,9.20693987021808,9.2152095962283,4.8882203645282,4.89899634005401
ENSG00000151116,0.0969470031172178,0.173134380239146,3.30624621470501,3.25679014597604,1.93713654426032,1.89059796491324
ENSG00000151136,0.0843211499659335,0.23636839748433,1.28673536433773,1.99709450481712,1.62642798308982,1.58390681276069
ENSG00000151150,0.401853205421045,5.52807076335705e-09,4.91681322344141,4.91528840066322,2.12004140837535,2.06862312856102
ENSG00000151176,-0.0263933403355205,0.711350557910322,4.30276250547528,4.28373643009685,1.65957800156229,1.70327744239171
ENSG00000151239,0.0758443733820618,0.286739469755166,4.98617630423064,4.94153147887842,2.78943841750877,2.75470731230566
ENSG00000151240,0.0605304274274188,0.395721799231279,1.41673443293901,1.77731574730384,0.967590192009369,0.985671037047928
ENSG00000151247,-0.0461869955839805,0.516798916193741,4.06189515808343,4.05939883349533,1.00950539252397,1.05384477323374
ENSG00000151292,0.0235269268943368,0.741518566989784,3.27961482734292,2.91976272912374,1.65308165513174,1.66104117431233
ENSG00000151327,0.103183256557013,0.1469795540964,4.15043315493337,4.12995802930826,1.51925047040787,1.53482589720443
ENSG00000151366,0.168597533120146,0.0173848585952441,4.89579645179597,4.86252864546967,2.22445068017136,2.22705273931867
ENSG00000151414,-0.0921878137712616,0.19530775431506,2.6415153312526,2.27043748703162,2.29887063023026,2.30247501649758
ENSG00000151422,-0.0174536370154709,0.806703106482195,2.76833266807663,2.19982986951541,1.82518487548939,1.81280981138655
ENSG00000151445,0.065566443133875,0.357524529205419,4.13642973571576,3.59178105644401,1.24900819235591,1.19898155503688
ENSG00000151458,0.103117595325715,0.147238363198174,0.272406898372102,1.02585716452834,2.44643683464023,2.43687722281518
ENSG00000151461,-0.000239107294459538,0.997325675763549,5.22092642333725,4.94948655227478,2.04417765269514,2.03080739560142
ENSG00000151465,-0.042306524099335,0.552971683363757,3.11381654028018,2.79981141430198,2.76055802699061,2.76864941910544
ENSG00000151491,0.169637578452714,0.0166047701863732,4.20274488662623,4.05421217141969,1.23997392840996,1.27089715762133
ENSG00000151498,0.280236028627988,6.51969579365721e-05,4.30080719552752,4.30807918636228,1.09012107051162,1.06744504210008
ENSG00000151500,0.0315932743467333,0.65777949086822,3.7832441825745,3.6396370074854,1.37201675355627,1.33044970245543
ENSG00000151502,0.1120298462007,0.115116527432059,4.61141028898502,4.59364069024346,2.09020613773571,2.03681177972495
ENSG00000151552,0.265682960255825,0.000157045149574314,5.23485053654432,5.22039256113439,0.976891709221678,0.987979404522992
ENSG00000151553,-0.049375844356342,0.488581523038643,3.80410821527582,3.739483635192,1.90640340129699,1.92002258116407
ENSG00000151611,0.0795825949717174,0.263844049029227,3.25089722001012,2.50036504261996,0.414681741468237,0.365196640133157
ENSG00000151632,0.208227383188151,0.00316415457124005,3.36640733435662,2.96084696125869,0.505986239358853,0.523693784489174
ENSG00000151689,0.253050098979747,0.000324192123682372,4.92189568420845,4.90370949214382,1.98984863306921,1.95264927871067
ENSG00000151694,0.00516545601830411,0.94227629036728,3.93855279961036,3.82079648015696,2.16799571185684,2.1771331743247
ENSG00000151726,0.567074767778285,0,5.67732709680767,5.85234028322828,3.35818886964231,3.38785769812667
ENSG00000151729,0.23372316126085,0.000918716275107362,5.43552371530427,5.45496788653494,0.135136423855887,0.158658940901378
ENSG00000151779,0.0741876046901172,0.297420336876851,3.32993737430658,3.31547221007699,2.35456310485833,2.34851330392471
ENSG00000151806,-0.0419553420248165,0.556274820195996,0.714422341528411,1.57897100377732,2.0391621617289,2.02412574636486
ENSG00000151876,0.0315277482427757,0.658444516263581,3.23084002395254,2.98081006649175,0.615861514761492,0.567225723293388
ENSG00000151914,-0.0558611238008223,0.432908576542333,4.77188107707477,4.82227398028113,3.34420158932296,3.34916469695303
ENSG00000151923,0.0811214157119871,0.254691627952631,3.90760530273313,3.80407883074341,2.29269904302206,2.27122974188156
ENSG00000151929,0.129940612151667,0.0673953256930321,4.87574951575295,4.85544880961751,2.61258118889097,2.64984643573234
ENSG00000152061,-0.267797769322476,0.000131284601041945,3.88886577555924,3.56666302775703,1.88666072571204,1.85690281225701
ENSG00000152137,0.198237209485068,0.0050040495932142,3.90240629514145,3.49751108259093,2.85971482540052,2.81534086000546
ENSG00000152234,0.289387848332572,3.65936784411471e-05,8.55664806426738,8.580577908846,2.68445270093604,2.67292861319542
ENSG00000152256,0.173597359765907,0.0142020392395469,4.00229670579945,3.75188506351606,2.18519098606416,2.1671445128821
ENSG00000152484,-0.0885491371334225,0.21360455890919,4.08505779908251,3.71383746338209,2.7162358021208,2.708709219162
