gene_id,NC005,NC012,NC013,NC026,NC028,NC032,NC033,NC034,NC035,NC036,NC040,NC041,NC042,NC043,NC046,NC047,NC048,NC050,NC054,NC055,NC056,NC057,NC059,NC060,NC063,NC064,NC067,NC068,NC069,NC070,NC073,NC075,NC077,NC078,NC079,NC080,NC081,NC084,NC085,NC086,NC087,NC089,NC090,NC091,NC093,NC094,NC095,NC096,NC101
ENSG00000072501,7.68535962504769,8.10236746585273,7.4032905178367,7.57477798550172,9.66785797901564,5.09955428376574,3.41961341663487,4.91186613563525,7.1975894452499,8.26002955083937,5.5238621635826,8.24797638334605,5.87377742216711,7.87780058679893,5.87250134442961,6.10595052289203,6.16802489431515,7.27316873807707,9.76937505599008,9.22129976802747,6.13674952737505,7.50670545602823,6.33399640471194,7.92609293494849,6.01337415852728,7.0847123709462,4.88901995087753,6.52726124179702,6.67838403538726,6.48420219162533,5.6795782943533,7.71064965576116,6.24941865003815,6.08977154502098,7.12959542502862,6.54793918428081,7.54807619477299,7.58901068065624,8.30693992273941,8.4076754896032,7.9576420558947,7.27916924809233,7.25369510158337,6.76611000371995,5.78971508126669,9.10976777317818,7.47805754864556,7.08969398397558,6.88439035206028
ENSG00000134183,0,0,0.0001940886699507,0,0,0,0,0,0,0.0001853546798029,0,0,0,0.0010902758620689,0,0.0012936009852216,0,0.0025377093596059,0,0.0008617536945812,0,0,0,0,0.0003260689655172,0,0,0,0,0.0027405320197044,0,0,0,0,0,0,0,0,0.000468724137931,0,0.0006404926108374,0.0006434039408866,0.0005182167487684,0.0018913940886699,0,0.0007491822660098,0,0,0
ENSG00000286064,0,0.124674,0,0,0,0,0,0,0,0,0.121926,0,0,0,0,0,0,0.094545,0.254565,0,0.182717,0,0,0,0.166977,0,0,0,0,0.552146,0,0.711975,0,0,0,0.305472,0.282511,0,0.516144,0.527047,0,0,0,0.204736,0,0.11312,0,0,0.20503
ENSG00000270587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000134186,5.82400812465852,5.15188104658519,7.79398519309849,6.82857452724659,7.01810627491014,8.89333508511862,5.58617037340043,6.29588305521208,7.94777187864845,6.88737630682962,8.96983902674335,5.1332465092739,5.88838006556434,5.98530696923077,5.75983840531991,7.14568862573688,6.25389639741193,6.34352155945363,10.5470055327103,6.40707060215672,5.28793887893602,4.47052351617541,4.42643037296909,4.02329361811646,5.33499609403307,4.35229263220705,5.33151050395399,5.45563859439252,8.2632477030913,6.54997041897915,7.27909473040978,5.1232076116463,5.41106241955428,5.71514606657081,6.37507206987778,7.14734305521208,5.36908372350827,3.96875289403307,4.36548743191948,5.09557972207045,4.52610452422717,4.25087470093458,4.2663026628325,6.45337808900072,8.47291624414091,7.36531469388929,5.65503128813803,5.77725573112868,7.05492772767793
ENSG00000134184,4.21761405374204,0.333354401273885,3.03700528184713,2.14719528343949,0.36542325,0.300559906050955,5.50186281090764,0.598157914012739,0.396001882165605,0.736189222929936,0.626838095541401,0.455099904458599,4.28445103184713,0.964665926751592,0.958291265923567,3.75319661345541,2.10049731210191,3.39686910390127,4.06198714968153,0.832242855095541,0.983373334394904,0.422687694267516,3.0342113933121,3.21977563335987,0.591301342356688,3.22277177786624,5.00926363813694,0.647103835987261,0.319045820063694,2.87890808718153,3.00861424681529,0.569532874203822,8.56894389171974,3.62560375318471,4.27116129936306,4.75680883757962,5.59571444028662,1.02721980573248,2.57306787420382,3.58474758558917,0.630452426751592,3.01348669068471,4.15752048089172,0.860157918789809,0.617310162420382,5.58113518909236,1.14127280732484,3.37075983558917,0.378454304140127
ENSG00000227224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000262712,0.310443,0.185099,0.538119,0.47601,0.694841,0.292858,0.090527,0.165789,0.501442,0.415928,0.259603,0.369432,0.095785,0.307946,0.265038,0.066478,0.196512,0.287772,1.14548,0.298333,0.321625,0.446322,0.333529,0.24384,0.178595,0.208415,0.301531,0.058303,0.499489,0.411383,1.163838,0.165433,0.111364,0.078046,0.263284,0.248903,0.157433,0.13207,0.279339,0.393,0.292382,0.181509,0.101004,0.081873,0.157877,0.787386,0.202181,0.254079,0.243279
ENSG00000262714,0.516795,0.085101,0.390053,0.282334,0.021508,0.143705,0.066511,0.256959,0.229546,0.513594,0.096918,0.142867,0.058011,0.35246,0.117115,0.183359,0.0323,0.280579,0.04412,0.363822,0.161274,0.0728,0.404933,0,0.052943,0.195836,0.358511,0.098496,0.081254,0.021941,0.316315,0.283633,0.222196,0.518289,0.128815,0.155218,0.022393,0.076604,0.162364,0.266976,0.057209,0.20673,0.109987,0.157049,0.427197,0.019838,0.202206,0.247495,0.107773
ENSG00000283683,0.0366487712665406,0.0365701701323251,0.0328473345935728,0.0274586903591682,0.091501247637051,0,0,0.0857054064272212,0,0.0136170510396975,0.0641846669187146,0.0428741398865784,0.0282833875236295,0.0943213610586011,0,0.020208058979206,0.621143082041588,0,0.067322447637051,0,0.0313269187145558,0.0333800756143667,0.10684752362949,0,0.104871379962193,0,0,0,0.147321975803403,0.0672899051039698,0,0.0839424737240076,0.101512085444234,0,0.0325321361058601,0.0207475236294896,0.0936337648393195,0,0,0.0385780718336484,0.0529803402646503,0,0.0254096030245747,0,0.010226195463138,0.0308902457466919,0.0231722495274102,0.0308299054820416,0.0307362192816635
ENSG00000248210,0,0.0152222676579926,0,0,0,0.0053140148698884,0.022104009913259,0,0,0,0,0,0,0,0,0,0,0.0397736133828996,0,0,0,0,0,0,0,0,0.0388976208178439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144173977695167,0,0.0262203345724907,0.026165761771995,0
ENSG00000248213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000037042,4.25408783601862,1.06837432653061,1.43207372001432,1.83015712423917,1.51334947869674,1.12615313498031,1.36879144933763,1.53845417257429,1.36586153383459,1.79627897457931,0.882739265306122,2.34130954457572,1.43816521804511,1.29383589402077,1.94784300966702,1.12399960114572,0.73831953669889,2.12600410669531,0.521266960257787,1.59122193841747,1.3411438575009,2.41920535839599,1.79230657286072,1.12974286501969,1.71745078052274,3.03055194414608,3.7119693669889,2.98030445041174,1.13783085929109,1.1674504962406,0.753742614393126,1.98331311564626,3.39860746867168,1.18911157107053,2.41823084854995,1.70383681990691,1.4903435839599,1.25166752237737,1.68572266595059,2.45482194343,1.2266835631937,1.92538771356964,1.6047694471894,1.37167082849982,1.73813474257071,0.517222320802005,3.19562433011099,2.81174663873971,1.19802121446473
ENSG00000284715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284716,0.20598,1.293164,0.55855,0.398839,0.400333,0.373704,0.282306,0.503873,0.317047,0.473298,0.591516,0.241596,0.229482,0.454833,0.50989,0.488623,1.930835,0.220557,1.033422,0,0.160054,0.283818,0.476298,0.542654,0.126074,0.132345,0.298751,0,0.397553,0.58758,0.073515,1.011041,0.434817,0.11156,0.169202,0.538035,0.864261,0.651051,0.254057,0.107165,0.387739,0,0.214808,0.222627,0.506728,0.907108,0.180059,0.209785,0.178676
ENSG00000078487,0.913573186859554,1.19314184267631,0.633478395418927,0.727157471368294,0.303125762507535,0.856724085593731,0.87248078119349,0.816134457805907,1.1069046702833,0.8304347079566,0.669568410789632,1.20999726280892,0.957124136226643,1.12445865280289,1.35584668083183,0.73770546835443,0.673514949969861,1.22057048945148,0.437851882459313,0.834543239300784,0.876549449065702,0.931874816757083,0.800445627486438,1.2811417278481,1.32650424321881,1.42140427998794,1.22105127064497,2.24693996202532,0.500022564798071,0.716449824291742,0.974094274864376,0.745780129294756,1.44251857564798,0.762954190476191,0.889168745629897,1.72907478842676,1.41842210669078,1.35866234086799,1.14028980409885,1.14528587703436,1.52577329807113,0.772671179324894,1.1206353074141,1.49046590295359,1.15383323508137,1.14724111633514,1.06060924291742,1.16846165822785,0.537991968655817
ENSG00000260625,0.380062473084886,0.845872995859213,0,0.247720133540373,0,0.117397192546584,0.163975847826087,0.213753857142857,0.235616109730849,0.437368409937888,0.795076286749482,0.255906329192547,0.27695602173913,0.314822878881988,0.269063087991718,0.410955832298137,0.217765415113872,0.832733360248447,0.138795857142857,0.199606464803313,0.652985572463768,0.511181367494824,0,0.233753799171843,0.406959624223602,0.441787287784679,1.02228215424431,0.544646252587992,0.246977994824017,0.370396857142857,0,0.242231689440994,0.295617925465838,0.251241810559006,0.33320934057971,0.121698811594203,0.0713358457556936,0.418441883022774,0.281511320910973,0.435244460662526,0.245871750517598,0.566101622153209,0.449913140786749,0.621713279503106,0.557322300207039,0.538954864389234,0.200618200828157,0.370542101449275,0.292059439958592
ENSG00000260628,0.428305156713067,0.625972425684778,0.403471361921868,0.206452662775034,0.56916797844634,0.134475588684329,0,0.194012745397396,0.373544585541087,0.300786255949708,0.283431119892232,0.688938880107768,0.284774484508307,0.273350829815896,0.225756364616075,0.166069022002694,0.226702728334082,0.422191339021105,0.173951856308936,0.287785066906152,0.361350596766951,0.931700869779973,0.177693988325101,0.488946564885496,0.342483060619668,0.495849339919174,0.104565970363718,0.179210288280198,0.236749298607993,0.112218712168837,0.207227660529861,0.529865483610238,0.195623392905254,0.119061797934441,0.479738532555007,0.299000488549618,0.15051611674899,0.3982169519533,0.542513832061069,0.320822114054782,0.168290040413112,0.126769415356982,0.386994888190391,0.232864682532555,0.0484927166591828,0.420441095644365,0.464203437808711,0.283376244274809,0.267693370453525
ENSG00000260629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000042753,6.43996591607981,5.72225341666667,6.63142112910798,8.00772697476526,8.7892441778169,3.10756624706573,3.07195542312207,3.84848116197183,10.5369295903756,8.74971750293427,4.18141168896714,7.72018755164319,6.50934133274648,6.50832660856808,7.26652581103286,4.88733766960094,5.61416551467136,8.29299941666667,4.57772181748826,8.19978949471831,9.4091053556338,7.06224546537559,7.59589958274648,6.08914854166667,6.76946868309859,8.60658306161972,6.21255961502347,3.72369991138498,5.77272026819249,5.74760583568075,3.25745141901408,8.49079332042253,7.39738990434272,4.07529482805164,6.660903375,5.13621197769953,6.93755214377934,5.89794201408451,8.56735037734742,8.17561960798122,6.26404440962441,6.75566860328638,10.038979471831,5.45756373650235,5.07277446889671,5.6393050592723,10.3593255369718,8.72824522007042,8.00709065434272
ENSG00000196096,0,0.012833,0.079559,0,0,0,0,0,0,0,0,0.015645,0,0.055117,0,0,0,0,0,0.029831,0.064677,0,0,0,0,0,0,0,0,0,0,0,0,0.107636,0,0,0,0.2059,0,0,0,0,0,0.037677,0,0.075416,0,0.006859,0
ENSG00000283685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000286196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000105855,6.28963055958036,6.49401299749274,5.04310371575614,3.89659858722618,2.60740654387701,5.84728583161784,8.55158315888097,9.29787949294009,4.82396512305357,9.02347034692531,10.6820017918316,5.08183970783848,6.28850024129058,7.85765639918184,4.8936773084587,7.61756915175508,4.42378309534178,8.53951876088678,3.53141563928477,6.08210167069147,6.63288040314067,4.44580898508841,5.40867098990499,3.26106086071523,5.68310827639219,6.78625741811824,3.9135461827659,6.37265511619161,6.0229229239905,4.65747990366851,3.30597151629718,4.57313602461072,5.38218313341251,9.91540642016363,4.5739652898522,6.13201550699393,4.98988555746899,7.98283473621008,6.71116302586435,7.8484981371734,7.57518678338612,6.91188884487992,5.23495112285564,9.37285852078385,9.60960589212193,4.61716385160992,7.5088317928873,7.87840330601742,5.45306057356822
ENSG00000105854,8.66118156997919,9.06273687721124,11.0948090736212,11.0185248225806,6.40268824505723,11.8062015483871,13.6304047112383,12.4068529110302,14.8100050314776,9.60867579266389,16.7112665325182,8.86733134729448,12.2510130863684,9.27114964386056,11.4788511274714,12.726255344693,6.12325945083247,11.4057941399584,4.66588980723205,11.658336394641,9.72165840270551,7.0064637260666,9.29060868288241,7.26426219901145,8.59453440270552,9.01134423751301,11.527853210718,11.5685887112383,9.81580547580645,8.3365210780437,7.77220731477627,8.66903526742976,12.4708829019251,10.1428215723205,8.44899498048907,8.46435839412071,7.76712282310094,10.6463873441727,8.55428911992716,10.2847087320499,11.3242576498439,11.656701064256,9.72490419016649,10.4604168116545,13.5442062924037,10.5799276050989,9.79368540868887,10.3989383727888,13.129692324922
ENSG00000111481,10.411981352745,9.78796401924064,9.55576094715239,11.4854274597229,7.61343531246793,8.63634540507953,6.74505293586455,10.7505808573627,11.7812017927142,11.5243539923037,9.44667427090816,10.3478365551565,10.4964111577732,10.3165174130323,11.1948594153412,9.37765461775269,6.72401206875321,11.1210311652129,6.01222159004618,11.4116465325808,10.6083458040021,9.83753031298101,13.6834377768086,10.3111247219087,10.0995907934838,10.4953738886609,12.2465163676244,8.77539045741406,10.0617258050282,8.87279633581324,8.06164224166239,11.5842986087737,10.5432828665983,10.719204220626,12.4260467257568,9.5343605846588,10.313883914315,10.3585803724987,11.0054320446383,13.5615293919959,10.5353776795793,15.1661947924577,11.557929325295,10.3993655885069,10.3172993871216,10.6877557865572,13.2373847816829,12.2550650885069,11.9765853445357
ENSG00000105856,16.2411875512295,19.1928601618852,17.3673436599937,15.5683608797289,14.4120404430958,25.8408691183796,34.8507125865385,34.9229609527112,15.3280082425914,16.4877281863178,24.0653169443569,20.8023028732661,22.3534204910151,20.7081023258197,19.8320999842371,23.5249760843317,36.9655519293821,18.8987215148172,13.1986974062106,16.4265332298235,20.5711943619168,16.6577650368852,15.6752049691047,18.1670314419924,17.3356948117907,18.0820933389029,14.0021143221942,14.0851010737705,15.7134375245902,18.3495316179067,15.9191537127995,17.5554337320303,21.9883831473834,19.5778835279004,11.5490801467528,21.2773821910467,22.0333656144388,21.8308171940416,18.8439903485183,18.700355310372,21.6840498693253,19.7122751946721,19.2410893267654,26.7433439870744,20.9002357192623,21.3890291423392,19.6731921464376,15.6335606953026,19.8761346168033
ENSG00000105851,1.62138932376046,0.913706655891822,1.52198044327109,0.513142839150032,0.523687622279459,1.4782709689633,0.662121829362524,0.663538727366388,0.738399581455248,0.724527046877012,1.52480357643271,0.919335260914359,1.13711033612363,1.59942659188667,0.603259493238892,1.17440806632325,0.786782594719897,1.26199687958789,0.555491937025113,1.28599535054733,0.522714017772054,0.599779317450097,0.903568363425628,0.680351963296845,1.60044229053445,0.684223803734707,2.74312440437862,0.51213533947199,1.22737558003863,1.34215929491307,2.37043076419833,1.02754098583387,0.880767747971668,1.26085721841597,1.85338309723117,1.33529612337411,1.0440617022537,0.446544249195106,0.536734905859627,0.684796635415325,0.788056586220219,1.40189103670316,1.42890360824211,1.16169322099163,1.42162780450741,0.415393036960721,1.23919468834514,1.07009174977463,1.09292916226658
ENSG00000079689,0,0,0.115485210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629516437246964,0,0,0,0,0.0397528852901484,0,0,0,0.12363613900135,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000105852,2.14981240373877,1.41825036974994,2.54600271036659,1.36853060670066,0.622206830541394,1.53030261689731,1.93661095775674,1.91933518305414,1.49136094513231,3.60891318329692,1.48853299927167,2.24896843554261,1.9882382607429,1.89972148045642,1.87701496868172,1.31345026899733,0.626867943190095,0.854764666666667,0.388462798980335,2.07641842534596,0.715705974022821,1.11314230420005,4.53892981573197,0.81344993809177,2.46187757149794,2.32733979970867,0.882674381160476,2.95042788298131,1.9105328540908,0.874023415634863,0.430895427288177,1.23486447899976,3.54009164675892,1.54678059893178,1.23318027409565,1.29343939839767,1.0544885880068,1.68861394950231,1.78106933333333,1.53390593712066,1.76330303495994,1.53736241903375,2.32010172808934,2.262018731731,3.60285884850692,0.966389697013838,3.28213509589706,2.08136182155863,1.37627195484341
ENSG00000142252,1.83244167941331,1.35290902200105,1.39727900628601,1.89867781403876,2.10993214300681,0.743389342063908,0.751269520167627,0.874295858564694,2.01565585018334,1.32749847668937,0.368573973284442,1.50909054793085,1.07067666474594,1.46102935096909,1.26724785542169,0.779858117338921,0.824378305395495,1.50771010110005,1.88955191147197,1.55163536982713,2.09853598428497,1.94372773913043,2.37904918858041,1.44351388528025,1.27238705343112,1.86798760293347,0.685405849659508,0.870904134625458,1.75833045992666,0.980836507071765,0.780160582503929,1.71636341749607,1.40410086485071,0.673527456259822,1.36294899790466,1.40487054007334,1.4644733053955,1.57038608800419,1.38818119067575,1.53792841959141,1.28407262493452,1.01333921162913,2.40490726715558,1.35940154112101,0.876563997904662,1.69024455421687,1.39737024672603,1.06488979151388,1.07565372917758
ENSG00000012174,1.67591455405254,1.92486463856903,2.27618284851873,1.7087611665735,0.995759500503074,2.14678964829514,2.66939536802683,2.71260312029067,2.0915043432085,1.89310556232532,2.74152805254332,2.00059923420906,1.7347347882616,1.678676039128,2.35672950609279,2.39413208932364,1.32953204762437,2.09688112856344,0.885974607490218,2.14986581542761,1.74818711660145,1.18276696210173,1.64078693158189,1.23931529558413,1.854073184237,2.05849849491336,2.51323484214645,2.0303218020123,1.8152689764114,1.57614823979877,1.44486907903857,1.46907534141979,1.75273151749581,2.26188522370039,1.93048808418111,2.43927422247065,1.85050942582448,1.59681909435439,1.55192216903298,1.7318216,1.72946352599217,2.29254143711571,2.02743806584684,2.73395694264952,2.37242890307434,1.70074261978759,1.87312289144774,1.88209184471772,2.05754637551705
ENSG00000131002,6.71098179977147,0,6.64457282121825,5.21707701634877,0,10.1342705152501,12.787182941285,9.99156080232047,7.05107402751165,6.55636098813395,0,0,7.52612002030412,0,8.18899918387976,8.44890171890657,0,6.13966920743606,0,0,6.70680853124725,0,3.74346877559989,0,8.20196382781049,5.90575659585128,5.75288314520524,9.99339775318625,4.31238709273095,6.53187647033489,5.79074215373121,5.6761495874132,6.60953356332953,5.02613496782983,4.895931005098,8.65421309677419,5.35594823345346,0,0,0,0,0,0,0,10.5765294444933,0,5.59431091843192,6.14027118097917,6.92130894304298
ENSG00000012171,0.965773237517337,0.456026335471567,0.154400637482663,0.0739285731622746,0.220179425624133,0.253819605582524,0.128692628294036,0.10562812517337,0.159227161927878,0.372915545423024,0.2448547879681,0.502985117718447,0.163953881934813,1.13656938245492,0.459815055998613,0.0808186764909848,0.357531832871012,0.321804791088766,0.180729318307906,0.475020454750347,0.248118012656033,0.487138702843273,0.593139830617198,0.660074816227462,0.255828804958391,0.822434120665742,1.75769954750347,0.163607803051318,0.257973000866852,0.99747929871706,2.63978515065881,0.380253939493759,0.505218011615811,0.563713324895978,0.382052741158114,0.299832940880721,0.40364175520111,0.219371822468793,1.05590510696949,1.06109024306519,0.29533645128294,0.735796100728155,0.592536542128988,0.198166163661581,0.0764907416782247,0.152582321775312,1.03133751716366,0.863123151178918,0.214184450416089
ENSG00000220447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000131007,0.142596349969568,0,0.166590113207547,0.0561521886792453,0,0,0,0,0.0451099653073646,0.611392894096165,0,0,0,0,0,0,0,0,0,0,0,0,0.42210534144857,0,0,0.13497030127815,0.0396138058429702,0,0.0854581929397444,0,0,0,0.32914636822885,0.0115954996956786,0,0,0,0,0,0,0,0,0,0,0.483806564211808,0,0.168108856360316,0.0379053457090688,0.0365330973828363
ENSG00000135587,7.50849095664881,5.85068006039942,6.34801579493424,7.61092508718948,3.25396957087189,2.41943816902094,2.9842148343887,3.72826086069167,8.5208053132002,7.57278191962981,3.62510090745251,7.07827652557233,7.32390905017048,6.13746195859718,9.63359508767657,5.1677140613736,2.24293080711154,7.97430084754019,5.43915752800779,7.23918729615197,15.0134786234778,9.90532060301997,4.6698756074038,8.07475258451047,7.46460311592791,5.58917071310278,1.69635501704822,3.99373235849976,5.11891837506089,5.88591118217243,3.2395532269849,7.58303027471992,7.8749188587433,4.60287018071115,6.42224497515831,6.11496975986361,8.37047970141257,6.85929496590356,9.01496019386264,8.1135670613736,6.04078883292742,5.57681639600585,6.27168604335119,5.62637458451047,4.03744747053093,5.36877261519727,7.84813836142231,6.97842779688261,4.88415162493911
ENSG00000233431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23914,0,0,0,0,0,0.210151,0.184929,0,0,0,0,0.041269,0,0.029796,0,0,0,0,0,0,0,0,0,0.081527,0,0
ENSG00000251593,0.019759,0,0.146212,0.042345,0.038968,0.015131,0.046414,0.013781,0.108525,0.072427,0,0.038945,0.038922,0.017956,0,0.019092,0.037516,0.343521,0,0.03023,0.013602,0.049167,0.129634,0.114498,0,0.044853,0.141051,0.092121,0.088159,0.110135,0.139932,0.091786,0.110344,0.008316,0.149333,0,0.08502,0.023004,0.079033,0.079379,0.057286,0.021532,0.140362,0.022666,0.02664,0.008128,0.204911,0.122908,0.024346
ENSG00000214111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214110,0.197781,1.164172,0.806076,0.505571,1.804685,1.035583,0.909573,0.093958,0.101423,0.174157,1.11278,0.092629,0.046753,0.925116,1.186905,0.152021,0.717833,1.090675,0.438151,0.043274,0.646968,1.275342,1.370453,0.3363,0.760785,0.222552,0.309477,1.166011,0.011409,0.235624,1.352864,0.869602,0.060337,0.135356,0.194904,1.159447,0.113422,0.809727,0.524747,0.743619,0.490291,0.078804,1.322798,0.102423,0.22084,1.05754,0.65255,0.381923,1.892752
ENSG00000196098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000071082,10.6471372766724,11.2115873884783,13.1947129137768,15.1352102469206,14.4202460136441,11.4089809304529,11.397755054766,13.6827916609816,15.5522801877961,13.6081098512412,11.8924199848399,11.2941113320068,15.7122807924957,15.9626007839682,15.2878663831723,15.087400764639,13.5100739698692,12.8751266126587,11.9369266054576,12.6278719253364,8.89016930452909,8.41283290070116,14.3461141042259,9.30163075819594,8.28709489482661,9.15086318684859,7.96822543016866,10.229005413303,11.9577459693007,12.3088623672541,10.5029218006443,10.1999586389994,14.586705523593,13.9071480252037,14.050281701535,12.0115101633504,14.4632284000379,15.863437650559,15.002527292401,13.0851630487019,16.8160903340913,16.8916658360811,19.4631211245026,13.4037102711768,15.0821660974038,15.7981813373129,12.426441413682,17.2103257276862,16.1750902850104
ENSG00000124490,0.328378584980237,0.273667986824769,0.033279069828722,0.0276255889328063,0,0,0,0.360684714097497,0,0,0.0323050434782609,0,0,0.0625922503293808,0,0,0,0.211382392621871,0,0.149524347826087,0,0,0.202619641633729,0,0.027165604743083,0.188984700922266,0.240006579710145,0.351370914361001,0,0,0,0,0.0551391304347826,0.346797610013175,0.270163264822134,0.0453772437417655,0,0,0.323663747035573,0.420858959156785,0,0.297105557312253,0,0.0901569011857708,0.0631495388669302,0.109582387351779,0.273534316205534,0.422516118577075,0.0268363425559947
ENSG00000139780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000180660,0.360337,0,0.042333,0.023129,0.023503,0,0.017545,0.045921,0.018283,0,0,0.05588,0.087051,0.062189,0,0.188502,0,0.034358,0,0,0,0,0,0,0.048412,0.130723,0.127367,0,0.038889,0.048321,0.021045,0.020562,0.182675,0.087267,0,0,0.148091,0,0.027291,0.039694,0,0.057369,0.074883,0.020037,0.052171,0.017506,0.424163,0,0.047918
ENSG00000135638,0,0,0.0150416301169591,0,0,0,0,0,0.020712317251462,0.0094859466374269,0,0,0,0,0,0,0,0.0154344195906433,0,0.0086300438596491,0,0,0,0,0.0088870796783625,0,0,0,0,0,0,0,0.0125369883040936,0,0,0,0,0,0,0.0065900584795321,0,0.0511343216374269,0.0190704678362573,0,0,0,0,0,0
ENSG00000180662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000180667,16.9636439766907,28.8218909428002,33.5494089107499,18.8607860337372,38.1552176245975,15.2059198035577,7.1171447209017,18.232445803251,53.4330666465266,11.6093333547002,28.2746787494249,25.2705312772581,19.8775178124521,17.0285971429229,24.1898094885754,25.9762227912897,29.1935720409446,25.2889382875326,14.4660923789296,12.4834909323723,24.2690925463886,22.2333077396105,17.7923610211624,14.0431593919644,17.4553837054133,10.4857502579359,2.8334187423708,10.3263383997853,13.8375883076215,20.6251979498543,13.6325950407913,13.8892718454225,14.2561890194755,12.173354182794,20.7980721508971,15.3733722289526,15.7759208130655,10.0243647221285,19.5688755572765,24.213636114553,16.1972481831008,22.6062445673976,22.9724093691152,17.0459612298727,12.8469170023003,26.3190148167459,11.5351694155804,16.4503244559117,25.5487558989419
